
---------------------------------------------------------------------start subect:1---------------------------------------------------------------------
 Epoch 0 tra_loss: 11.8287, tra_acc: 0.8182, tes_acc: 0.2241, tes_loss: 13.0992, best_acc: 0.2241, best_epoch: 1
Epoch 61 tra_loss: 2.6178, tra_acc: 1.0000, tes_acc: 0.5448, tes_loss: 5.6863, best_acc: 0.7586, best_epoch: 30
Epoch 62 tra_loss: 2.5789, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 5.8376, best_acc: 0.7586, best_epoch: 30
Epoch 63 tra_loss: 2.5482, tra_acc: 1.0000, tes_acc: 0.6172, tes_loss: 5.4151, best_acc: 0.7586, best_epoch: 30
Epoch 64 tra_loss: 2.5133, tra_acc: 1.0000, tes_acc: 0.3517, tes_loss: 6.0298, best_acc: 0.7586, best_epoch: 30
Epoch 65 tra_loss: 2.4763, tra_acc: 1.0000, tes_acc: 0.5966, tes_loss: 5.1862, best_acc: 0.7586, best_epoch: 30
Epoch 66 tra_loss: 2.4501, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.9947, best_acc: 0.7586, best_epoch: 30
Epoch 67 tra_loss: 2.4131, tra_acc: 1.0000, tes_acc: 0.6241, tes_loss: 4.6107, best_acc: 0.7586, best_epoch: 30
Epoch 68 tra_loss: 2.3784, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 5.2593, best_acc: 0.7586, best_epoch: 30
Epoch 69 tra_loss: 2.3436, tra_acc: 1.0000, tes_acc: 0.5621, tes_loss: 4.8903, best_acc: 0.7586, best_epoch: 30
Epoch 70 tra_loss: 2.3173, tra_acc: 1.0000, tes_acc: 0.6345, tes_loss: 5.1622, best_acc: 0.7586, best_epoch: 30
Epoch 71 tra_loss: 2.2822, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 5.7550, best_acc: 0.7586, best_epoch: 30
Epoch 72 tra_loss: 2.2617, tra_acc: 1.0000, tes_acc: 0.6379, tes_loss: 4.9109, best_acc: 0.7586, best_epoch: 30
Epoch 73 tra_loss: 2.2349, tra_acc: 1.0000, tes_acc: 0.5483, tes_loss: 5.3978, best_acc: 0.7586, best_epoch: 30
Epoch 74 tra_loss: 2.2110, tra_acc: 1.0000, tes_acc: 0.6414, tes_loss: 5.1858, best_acc: 0.7586, best_epoch: 30
Epoch 75 tra_loss: 2.1850, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 4.5707, best_acc: 0.7586, best_epoch: 30
Epoch 76 tra_loss: 2.1607, tra_acc: 1.0000, tes_acc: 0.5276, tes_loss: 4.6552, best_acc: 0.7586, best_epoch: 30
Epoch 77 tra_loss: 2.1259, tra_acc: 1.0000, tes_acc: 0.5759, tes_loss: 4.9981, best_acc: 0.7586, best_epoch: 30
Epoch 78 tra_loss: 2.1070, tra_acc: 1.0000, tes_acc: 0.5276, tes_loss: 5.0689, best_acc: 0.7586, best_epoch: 30
Epoch 79 tra_loss: 2.0734, tra_acc: 1.0000, tes_acc: 0.6828, tes_loss: 4.9989, best_acc: 0.7586, best_epoch: 30
Epoch 80 tra_loss: 2.0368, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.6368, best_acc: 0.7586, best_epoch: 30
Epoch 81 tra_loss: 2.0084, tra_acc: 1.0000, tes_acc: 0.5897, tes_loss: 4.4230, best_acc: 0.7586, best_epoch: 30
Epoch 82 tra_loss: 1.9804, tra_acc: 1.0000, tes_acc: 0.3448, tes_loss: 5.5153, best_acc: 0.7586, best_epoch: 30
Epoch 83 tra_loss: 1.9537, tra_acc: 1.0000, tes_acc: 0.5655, tes_loss: 5.0105, best_acc: 0.7586, best_epoch: 30
Epoch 84 tra_loss: 1.9316, tra_acc: 1.0000, tes_acc: 0.4034, tes_loss: 7.1188, best_acc: 0.7586, best_epoch: 30
Epoch 85 tra_loss: 1.9139, tra_acc: 1.0000, tes_acc: 0.3552, tes_loss: 4.5309, best_acc: 0.7586, best_epoch: 30
Epoch 86 tra_loss: 1.8782, tra_acc: 1.0000, tes_acc: 0.6655, tes_loss: 4.3755, best_acc: 0.7586, best_epoch: 30
Epoch 87 tra_loss: 1.8558, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 4.1891, best_acc: 0.7586, best_epoch: 30
Epoch 88 tra_loss: 1.8208, tra_acc: 1.0000, tes_acc: 0.4862, tes_loss: 5.4308, best_acc: 0.7586, best_epoch: 30
Epoch 89 tra_loss: 1.7996, tra_acc: 1.0000, tes_acc: 0.5379, tes_loss: 4.4971, best_acc: 0.7586, best_epoch: 30
Epoch 90 tra_loss: 1.7699, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 5.3265, best_acc: 0.7586, best_epoch: 30
Epoch 91 tra_loss: 1.7481, tra_acc: 1.0000, tes_acc: 0.7172, tes_loss: 4.5368, best_acc: 0.7586, best_epoch: 30
Epoch 92 tra_loss: 1.7208, tra_acc: 1.0000, tes_acc: 0.7138, tes_loss: 4.3399, best_acc: 0.7586, best_epoch: 30
Epoch 93 tra_loss: 1.7047, tra_acc: 1.0000, tes_acc: 0.6000, tes_loss: 4.6894, best_acc: 0.7586, best_epoch: 30
Epoch 94 tra_loss: 1.6726, tra_acc: 1.0000, tes_acc: 0.6552, tes_loss: 4.1469, best_acc: 0.7586, best_epoch: 30
Epoch 95 tra_loss: 1.6442, tra_acc: 1.0000, tes_acc: 0.6034, tes_loss: 4.0980, best_acc: 0.7586, best_epoch: 30
Epoch 96 tra_loss: 1.6222, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.8844, best_acc: 0.7586, best_epoch: 30
Epoch 97 tra_loss: 1.6010, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.9583, best_acc: 0.7586, best_epoch: 30
Epoch 98 tra_loss: 1.5731, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.5337, best_acc: 0.7586, best_epoch: 30
Epoch 99 tra_loss: 1.5449, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.6132, best_acc: 0.7586, best_epoch: 30
Epoch 100 tra_loss: 1.5186, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 4.0161, best_acc: 0.7586, best_epoch: 30
Epoch 101 tra_loss: 1.5077, tra_acc: 1.0000, tes_acc: 0.5483, tes_loss: 4.1842, best_acc: 0.7586, best_epoch: 30
Epoch 102 tra_loss: 1.4843, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 4.3124, best_acc: 0.7586, best_epoch: 30
Epoch 103 tra_loss: 1.4504, tra_acc: 1.0000, tes_acc: 0.7207, tes_loss: 3.6667, best_acc: 0.7586, best_epoch: 30
Epoch 104 tra_loss: 1.4361, tra_acc: 1.0000, tes_acc: 0.5379, tes_loss: 4.4995, best_acc: 0.7586, best_epoch: 30
Epoch 105 tra_loss: 1.4011, tra_acc: 1.0000, tes_acc: 0.6931, tes_loss: 3.8672, best_acc: 0.7586, best_epoch: 30
Epoch 106 tra_loss: 1.3725, tra_acc: 1.0000, tes_acc: 0.6483, tes_loss: 3.7817, best_acc: 0.7586, best_epoch: 30
Epoch 107 tra_loss: 1.3465, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 3.7628, best_acc: 0.7586, best_epoch: 30
Epoch 108 tra_loss: 1.3219, tra_acc: 1.0000, tes_acc: 0.3241, tes_loss: 5.0692, best_acc: 0.7586, best_epoch: 30
Epoch 109 tra_loss: 1.2996, tra_acc: 1.0000, tes_acc: 0.2138, tes_loss: 7.1363, best_acc: 0.7586, best_epoch: 30
Epoch 110 tra_loss: 1.2811, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 4.3679, best_acc: 0.7586, best_epoch: 30
Epoch 111 tra_loss: 1.2507, tra_acc: 1.0000, tes_acc: 0.5103, tes_loss: 3.2760, best_acc: 0.7586, best_epoch: 30
Epoch 112 tra_loss: 1.2305, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.0925, best_acc: 0.7586, best_epoch: 30
Epoch 113 tra_loss: 1.1998, tra_acc: 1.0000, tes_acc: 0.6172, tes_loss: 3.5568, best_acc: 0.7586, best_epoch: 30
Epoch 114 tra_loss: 1.1707, tra_acc: 1.0000, tes_acc: 0.5897, tes_loss: 3.6913, best_acc: 0.7586, best_epoch: 30
Epoch 115 tra_loss: 1.1478, tra_acc: 1.0000, tes_acc: 0.5310, tes_loss: 4.1027, best_acc: 0.7586, best_epoch: 30
Epoch 116 tra_loss: 1.1319, tra_acc: 1.0000, tes_acc: 0.6310, tes_loss: 4.0450, best_acc: 0.7586, best_epoch: 30
Epoch 117 tra_loss: 1.0989, tra_acc: 1.0000, tes_acc: 0.5483, tes_loss: 3.8504, best_acc: 0.7586, best_epoch: 30
Epoch 118 tra_loss: 1.0733, tra_acc: 1.0000, tes_acc: 0.3690, tes_loss: 4.3156, best_acc: 0.7586, best_epoch: 30
Epoch 119 tra_loss: 1.0423, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.0341, best_acc: 0.7586, best_epoch: 30
Epoch 120 tra_loss: 1.0232, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 3.2549, best_acc: 0.7586, best_epoch: 30
Epoch 121 tra_loss: 0.9935, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.1125, best_acc: 0.7586, best_epoch: 30
Epoch 122 tra_loss: 0.9705, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.1133, best_acc: 0.7586, best_epoch: 30
Epoch 123 tra_loss: 0.9454, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.4411, best_acc: 0.7586, best_epoch: 30
Epoch 124 tra_loss: 0.9202, tra_acc: 1.0000, tes_acc: 0.5793, tes_loss: 3.4363, best_acc: 0.7586, best_epoch: 30
Epoch 125 tra_loss: 0.8942, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.0676, best_acc: 0.7586, best_epoch: 30
Epoch 126 tra_loss: 0.8895, tra_acc: 1.0000, tes_acc: 0.5483, tes_loss: 4.1931, best_acc: 0.7586, best_epoch: 30
Epoch 127 tra_loss: 0.8630, tra_acc: 1.0000, tes_acc: 0.6414, tes_loss: 3.3018, best_acc: 0.7586, best_epoch: 30
Epoch 128 tra_loss: 0.8296, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.1254, best_acc: 0.7586, best_epoch: 30
Epoch 129 tra_loss: 0.8031, tra_acc: 1.0000, tes_acc: 0.5276, tes_loss: 3.9577, best_acc: 0.7586, best_epoch: 30
Epoch 130 tra_loss: 0.7775, tra_acc: 1.0000, tes_acc: 0.7310, tes_loss: 2.8677, best_acc: 0.7586, best_epoch: 30
Epoch 131 tra_loss: 0.7573, tra_acc: 1.0000, tes_acc: 0.7345, tes_loss: 3.1954, best_acc: 0.7586, best_epoch: 30
Epoch 132 tra_loss: 0.7252, tra_acc: 1.0000, tes_acc: 0.7069, tes_loss: 2.9552, best_acc: 0.7586, best_epoch: 30
Epoch 133 tra_loss: 0.7034, tra_acc: 1.0000, tes_acc: 0.4655, tes_loss: 3.4187, best_acc: 0.7586, best_epoch: 30
Epoch 134 tra_loss: 0.6855, tra_acc: 1.0000, tes_acc: 0.3793, tes_loss: 3.8868, best_acc: 0.7586, best_epoch: 30
Epoch 135 tra_loss: 0.6664, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 3.5756, best_acc: 0.7586, best_epoch: 30
Epoch 136 tra_loss: 0.6375, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.1823, best_acc: 0.7586, best_epoch: 30
Epoch 137 tra_loss: 0.6143, tra_acc: 1.0000, tes_acc: 0.4862, tes_loss: 3.7854, best_acc: 0.7586, best_epoch: 30
Epoch 138 tra_loss: 0.5918, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 2.8586, best_acc: 0.7586, best_epoch: 30
Epoch 139 tra_loss: 0.5816, tra_acc: 1.0000, tes_acc: 0.2483, tes_loss: 4.2820, best_acc: 0.7586, best_epoch: 30
Epoch 140 tra_loss: 0.5550, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 2.5761, best_acc: 0.7586, best_epoch: 30
Epoch 141 tra_loss: 0.5617, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 2.9382, best_acc: 0.7586, best_epoch: 30
Epoch 142 tra_loss: 0.5497, tra_acc: 1.0000, tes_acc: 0.4586, tes_loss: 4.1808, best_acc: 0.7586, best_epoch: 30
Epoch 143 tra_loss: 0.5300, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 2.9399, best_acc: 0.7586, best_epoch: 30
Epoch 144 tra_loss: 0.5190, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 2.5714, best_acc: 0.7586, best_epoch: 30
Epoch 145 tra_loss: 0.5109, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 3.2028, best_acc: 0.7586, best_epoch: 30
Epoch 146 tra_loss: 0.5052, tra_acc: 1.0000, tes_acc: 0.6655, tes_loss: 2.5690, best_acc: 0.7586, best_epoch: 30
Epoch 147 tra_loss: 0.4996, tra_acc: 1.0000, tes_acc: 0.6310, tes_loss: 2.5570, best_acc: 0.7586, best_epoch: 30
Epoch 148 tra_loss: 0.5090, tra_acc: 1.0000, tes_acc: 0.4517, tes_loss: 3.3130, best_acc: 0.7586, best_epoch: 30
Epoch 149 tra_loss: 0.5030, tra_acc: 1.0000, tes_acc: 0.2655, tes_loss: 4.1666, best_acc: 0.7586, best_epoch: 30
Epoch 150 tra_loss: 0.4956, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 2.6517, best_acc: 0.7586, best_epoch: 30
Epoch 151 tra_loss: 0.4991, tra_acc: 1.0000, tes_acc: 0.7034, tes_loss: 3.2417, best_acc: 0.7586, best_epoch: 30
Epoch 152 tra_loss: 0.5059, tra_acc: 1.0000, tes_acc: 0.5483, tes_loss: 3.8742, best_acc: 0.7586, best_epoch: 30
Epoch 153 tra_loss: 0.4969, tra_acc: 1.0000, tes_acc: 0.4897, tes_loss: 4.1633, best_acc: 0.7586, best_epoch: 30
Epoch 154 tra_loss: 0.5108, tra_acc: 1.0000, tes_acc: 0.6345, tes_loss: 3.4141, best_acc: 0.7586, best_epoch: 30
Epoch 155 tra_loss: 0.5083, tra_acc: 1.0000, tes_acc: 0.4310, tes_loss: 3.9591, best_acc: 0.7586, best_epoch: 30
Epoch 156 tra_loss: 0.5048, tra_acc: 1.0000, tes_acc: 0.5069, tes_loss: 4.0997, best_acc: 0.7586, best_epoch: 30
Epoch 157 tra_loss: 0.5032, tra_acc: 1.0000, tes_acc: 0.5483, tes_loss: 2.8672, best_acc: 0.7586, best_epoch: 30
Epoch 158 tra_loss: 0.4963, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 2.8692, best_acc: 0.7586, best_epoch: 30
Epoch 159 tra_loss: 0.4931, tra_acc: 1.0000, tes_acc: 0.4897, tes_loss: 3.7131, best_acc: 0.7586, best_epoch: 30
Epoch 160 tra_loss: 0.4911, tra_acc: 1.0000, tes_acc: 0.5586, tes_loss: 2.9902, best_acc: 0.7586, best_epoch: 30
Epoch 161 tra_loss: 0.4926, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 2.7384, best_acc: 0.7586, best_epoch: 30
Epoch 162 tra_loss: 0.4951, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 2.6000, best_acc: 0.7586, best_epoch: 30
Epoch 163 tra_loss: 0.4969, tra_acc: 1.0000, tes_acc: 0.5103, tes_loss: 3.3176, best_acc: 0.7586, best_epoch: 30
Epoch 164 tra_loss: 0.4956, tra_acc: 1.0000, tes_acc: 0.2655, tes_loss: 4.1433, best_acc: 0.7586, best_epoch: 30
Epoch 165 tra_loss: 0.4914, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 2.7015, best_acc: 0.7586, best_epoch: 30
Epoch 166 tra_loss: 0.4907, tra_acc: 1.0000, tes_acc: 0.6310, tes_loss: 3.0436, best_acc: 0.7586, best_epoch: 30
Epoch 167 tra_loss: 0.4995, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 2.5701, best_acc: 0.7586, best_epoch: 30
Epoch 168 tra_loss: 0.4941, tra_acc: 1.0000, tes_acc: 0.5828, tes_loss: 3.6000, best_acc: 0.7586, best_epoch: 30
Epoch 169 tra_loss: 0.4945, tra_acc: 1.0000, tes_acc: 0.4000, tes_loss: 4.1754, best_acc: 0.7586, best_epoch: 30
Epoch 170 tra_loss: 0.4917, tra_acc: 1.0000, tes_acc: 0.6586, tes_loss: 3.1111, best_acc: 0.7586, best_epoch: 30
Epoch 171 tra_loss: 0.4974, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 2.9369, best_acc: 0.7586, best_epoch: 30
Epoch 172 tra_loss: 0.4927, tra_acc: 1.0000, tes_acc: 0.5172, tes_loss: 3.7384, best_acc: 0.7586, best_epoch: 30
Epoch 173 tra_loss: 0.4965, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 2.2033, best_acc: 0.7586, best_epoch: 30
Epoch 174 tra_loss: 0.4907, tra_acc: 1.0000, tes_acc: 0.3138, tes_loss: 3.7208, best_acc: 0.7586, best_epoch: 30
Epoch 175 tra_loss: 0.4896, tra_acc: 1.0000, tes_acc: 0.6724, tes_loss: 2.6682, best_acc: 0.7586, best_epoch: 30
Epoch 176 tra_loss: 0.4931, tra_acc: 1.0000, tes_acc: 0.5793, tes_loss: 3.2271, best_acc: 0.7586, best_epoch: 30
Epoch 177 tra_loss: 0.4885, tra_acc: 1.0000, tes_acc: 0.4724, tes_loss: 3.9750, best_acc: 0.7586, best_epoch: 30
Epoch 178 tra_loss: 0.4915, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 3.0748, best_acc: 0.7586, best_epoch: 30
Epoch 179 tra_loss: 0.4935, tra_acc: 1.0000, tes_acc: 0.6586, tes_loss: 3.0939, best_acc: 0.7586, best_epoch: 30

---------------------------------------------------------------------start subect:2---------------------------------------------------------------------
 Epoch 0 tra_loss: 11.8411, tra_acc: 0.8752, tes_acc: 0.3724, tes_loss: 12.7877, best_acc: 0.3724, best_epoch: 1
Epoch 1 tra_loss: 10.5705, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 11.9468, best_acc: 0.7586, best_epoch: 2
Epoch 2 tra_loss: 9.9963, tra_acc: 1.0000, tes_acc: 0.7897, tes_loss: 11.1193, best_acc: 0.7897, best_epoch: 3
Epoch 3 tra_loss: 9.6869, tra_acc: 1.0000, tes_acc: 0.8483, tes_loss: 10.7200, best_acc: 0.8483, best_epoch: 4
