
---------------------------------------------------------------------start subect:1---------------------------------------------------------------------
 Epoch 0 tra_loss: 9.0265, tra_acc: 0.8634, tes_acc: 0.4138, tes_loss: 9.8475, best_acc: 0.4138, best_epoch: 1
Epoch 45 tra_loss: 3.8691, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.4939, best_acc: 0.6322, best_epoch: 36
Epoch 46 tra_loss: 3.8058, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.7226, best_acc: 0.6322, best_epoch: 36
Epoch 47 tra_loss: 3.7540, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.7572, best_acc: 0.6322, best_epoch: 36
Epoch 48 tra_loss: 3.6776, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.4109, best_acc: 0.6322, best_epoch: 36
Epoch 49 tra_loss: 3.6321, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.2080, best_acc: 0.6322, best_epoch: 36
Epoch 50 tra_loss: 3.5648, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.2544, best_acc: 0.6322, best_epoch: 36
Epoch 51 tra_loss: 3.5060, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.2137, best_acc: 0.6322, best_epoch: 36
Epoch 52 tra_loss: 3.4595, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.8873, best_acc: 0.6322, best_epoch: 36
Epoch 53 tra_loss: 3.3984, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.1032, best_acc: 0.6322, best_epoch: 36
Epoch 54 tra_loss: 3.3525, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.2780, best_acc: 0.6322, best_epoch: 36
Epoch 55 tra_loss: 3.3093, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.2207, best_acc: 0.6322, best_epoch: 36
Epoch 56 tra_loss: 3.2479, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.2395, best_acc: 0.6322, best_epoch: 36
Epoch 57 tra_loss: 3.1896, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.0374, best_acc: 0.6322, best_epoch: 36
Epoch 58 tra_loss: 3.1453, tra_acc: 1.0000, tes_acc: 0.6054, tes_loss: 4.9701, best_acc: 0.6322, best_epoch: 36
Epoch 59 tra_loss: 3.0940, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.6555, best_acc: 0.6322, best_epoch: 36
Epoch 60 tra_loss: 3.0498, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.7782, best_acc: 0.6322, best_epoch: 36
Epoch 61 tra_loss: 2.9994, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.9163, best_acc: 0.6322, best_epoch: 36
Epoch 62 tra_loss: 2.9626, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.5303, best_acc: 0.6322, best_epoch: 36
Epoch 63 tra_loss: 2.9139, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.0459, best_acc: 0.6322, best_epoch: 36
Epoch 64 tra_loss: 2.8905, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.8108, best_acc: 0.6322, best_epoch: 36
Epoch 65 tra_loss: 2.8999, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.5369, best_acc: 0.6322, best_epoch: 36
Epoch 66 tra_loss: 2.9529, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.6160, best_acc: 0.6322, best_epoch: 36
Epoch 67 tra_loss: 2.8571, tra_acc: 1.0000, tes_acc: 0.4713, tes_loss: 5.9893, best_acc: 0.6322, best_epoch: 36
Epoch 68 tra_loss: 2.8260, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.0994, best_acc: 0.6322, best_epoch: 36
Epoch 69 tra_loss: 2.7832, tra_acc: 1.0000, tes_acc: 0.4253, tes_loss: 5.3605, best_acc: 0.6322, best_epoch: 36
Epoch 70 tra_loss: 2.7078, tra_acc: 1.0000, tes_acc: 0.5172, tes_loss: 5.3714, best_acc: 0.6322, best_epoch: 36
Epoch 71 tra_loss: 2.6505, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.7758, best_acc: 0.6322, best_epoch: 36
Epoch 72 tra_loss: 2.6092, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.7813, best_acc: 0.6322, best_epoch: 36
Epoch 73 tra_loss: 2.5879, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.9238, best_acc: 0.6322, best_epoch: 36
Epoch 74 tra_loss: 2.5499, tra_acc: 1.0000, tes_acc: 0.6130, tes_loss: 5.0660, best_acc: 0.6322, best_epoch: 36
Epoch 75 tra_loss: 2.5102, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.9005, best_acc: 0.6322, best_epoch: 36
Epoch 76 tra_loss: 2.4768, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.1092, best_acc: 0.6322, best_epoch: 36
Epoch 77 tra_loss: 2.4522, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.9013, best_acc: 0.6322, best_epoch: 36
Epoch 78 tra_loss: 2.4842, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.5134, best_acc: 0.6322, best_epoch: 36
Epoch 79 tra_loss: 2.5392, tra_acc: 1.0000, tes_acc: 0.5096, tes_loss: 5.0860, best_acc: 0.6322, best_epoch: 36
Epoch 80 tra_loss: 2.4278, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.7360, best_acc: 0.6322, best_epoch: 36
Epoch 81 tra_loss: 2.4380, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.5381, best_acc: 0.6322, best_epoch: 36
Epoch 82 tra_loss: 2.4438, tra_acc: 1.0000, tes_acc: 0.6667, tes_loss: 4.5149, best_acc: 0.6667, best_epoch: 83
Epoch 83 tra_loss: 2.4128, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.8399, best_acc: 0.6667, best_epoch: 83
Epoch 84 tra_loss: 2.4013, tra_acc: 1.0000, tes_acc: 0.7701, tes_loss: 3.7773, best_acc: 0.7701, best_epoch: 85
Epoch 85 tra_loss: 2.3677, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 4.1541, best_acc: 0.7701, best_epoch: 85
Epoch 86 tra_loss: 2.3747, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.8877, best_acc: 0.7701, best_epoch: 85
Epoch 87 tra_loss: 2.3504, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 3.8016, best_acc: 0.7701, best_epoch: 85
Epoch 88 tra_loss: 2.3201, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 3.8589, best_acc: 0.7701, best_epoch: 85
Epoch 89 tra_loss: 2.2785, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 3.9582, best_acc: 0.7701, best_epoch: 85
Epoch 90 tra_loss: 2.2542, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.7387, best_acc: 0.7701, best_epoch: 85
Epoch 91 tra_loss: 2.2548, tra_acc: 1.0000, tes_acc: 0.6437, tes_loss: 3.7961, best_acc: 0.7701, best_epoch: 85
Epoch 92 tra_loss: 2.2498, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.7892, best_acc: 0.7701, best_epoch: 85
Epoch 93 tra_loss: 2.2211, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.8486, best_acc: 0.7701, best_epoch: 85
Epoch 94 tra_loss: 2.1991, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.5799, best_acc: 0.7701, best_epoch: 85
Epoch 95 tra_loss: 2.2027, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.9014, best_acc: 0.7701, best_epoch: 85
Epoch 96 tra_loss: 2.1900, tra_acc: 1.0000, tes_acc: 0.4521, tes_loss: 3.9821, best_acc: 0.7701, best_epoch: 85
Epoch 97 tra_loss: 2.1956, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.7604, best_acc: 0.7701, best_epoch: 85
Epoch 98 tra_loss: 2.1926, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.8307, best_acc: 0.7701, best_epoch: 85
Epoch 99 tra_loss: 2.1927, tra_acc: 1.0000, tes_acc: 0.6973, tes_loss: 3.7366, best_acc: 0.7701, best_epoch: 85
Epoch 100 tra_loss: 2.1611, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.2538, best_acc: 0.7701, best_epoch: 85
Epoch 101 tra_loss: 2.1306, tra_acc: 1.0000, tes_acc: 0.4521, tes_loss: 3.9587, best_acc: 0.7701, best_epoch: 85
Epoch 102 tra_loss: 2.1158, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.1695, best_acc: 0.7701, best_epoch: 85
Epoch 103 tra_loss: 2.0894, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.7754, best_acc: 0.7701, best_epoch: 85
Epoch 104 tra_loss: 2.0764, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.9634, best_acc: 0.7701, best_epoch: 85
Epoch 105 tra_loss: 2.0844, tra_acc: 1.0000, tes_acc: 0.4521, tes_loss: 4.8238, best_acc: 0.7701, best_epoch: 85
Epoch 106 tra_loss: 2.0460, tra_acc: 1.0000, tes_acc: 0.4521, tes_loss: 4.3378, best_acc: 0.7701, best_epoch: 85
Epoch 107 tra_loss: 2.0375, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.1559, best_acc: 0.7701, best_epoch: 85
Epoch 108 tra_loss: 2.1482, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.8729, best_acc: 0.7701, best_epoch: 85
Epoch 109 tra_loss: 2.0885, tra_acc: 1.0000, tes_acc: 0.5670, tes_loss: 4.6013, best_acc: 0.7701, best_epoch: 85
Epoch 110 tra_loss: 2.1359, tra_acc: 1.0000, tes_acc: 0.4521, tes_loss: 5.0929, best_acc: 0.7701, best_epoch: 85
Epoch 111 tra_loss: 2.1566, tra_acc: 1.0000, tes_acc: 0.3793, tes_loss: 4.3960, best_acc: 0.7701, best_epoch: 85
Epoch 112 tra_loss: 2.1818, tra_acc: 1.0000, tes_acc: 0.5441, tes_loss: 5.2735, best_acc: 0.7701, best_epoch: 85
Epoch 113 tra_loss: 2.1011, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 4.1195, best_acc: 0.7701, best_epoch: 85
Epoch 114 tra_loss: 2.0663, tra_acc: 1.0000, tes_acc: 0.5824, tes_loss: 4.1823, best_acc: 0.7701, best_epoch: 85
Epoch 115 tra_loss: 2.0395, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 3.7886, best_acc: 0.7701, best_epoch: 85
Epoch 116 tra_loss: 2.0269, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 3.8807, best_acc: 0.7701, best_epoch: 85
Epoch 117 tra_loss: 1.9958, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 3.7830, best_acc: 0.7701, best_epoch: 85
Epoch 118 tra_loss: 1.9912, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 3.8842, best_acc: 0.7701, best_epoch: 85
Epoch 119 tra_loss: 1.9576, tra_acc: 1.0000, tes_acc: 0.6782, tes_loss: 4.1328, best_acc: 0.7701, best_epoch: 85
Epoch 120 tra_loss: 1.9333, tra_acc: 1.0000, tes_acc: 0.6054, tes_loss: 4.2882, best_acc: 0.7701, best_epoch: 85
Epoch 121 tra_loss: 1.9155, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 4.1081, best_acc: 0.7701, best_epoch: 85
Epoch 122 tra_loss: 1.8983, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 4.1600, best_acc: 0.7701, best_epoch: 85
Epoch 123 tra_loss: 1.8767, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 4.2393, best_acc: 0.7701, best_epoch: 85
Epoch 124 tra_loss: 1.8561, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 3.5979, best_acc: 0.7701, best_epoch: 85
Epoch 125 tra_loss: 1.8275, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 3.8278, best_acc: 0.7701, best_epoch: 85
Epoch 126 tra_loss: 1.8417, tra_acc: 1.0000, tes_acc: 0.6782, tes_loss: 3.9244, best_acc: 0.7701, best_epoch: 85
Epoch 127 tra_loss: 1.8042, tra_acc: 1.0000, tes_acc: 0.6973, tes_loss: 3.7129, best_acc: 0.7701, best_epoch: 85
Epoch 128 tra_loss: 1.7848, tra_acc: 1.0000, tes_acc: 0.7050, tes_loss: 3.9294, best_acc: 0.7701, best_epoch: 85
Epoch 129 tra_loss: 1.7720, tra_acc: 1.0000, tes_acc: 0.4559, tes_loss: 4.7387, best_acc: 0.7701, best_epoch: 85
Epoch 130 tra_loss: 1.7523, tra_acc: 1.0000, tes_acc: 0.7088, tes_loss: 3.9909, best_acc: 0.7701, best_epoch: 85
Epoch 131 tra_loss: 1.7391, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 3.5711, best_acc: 0.7701, best_epoch: 85
Epoch 132 tra_loss: 1.7145, tra_acc: 1.0000, tes_acc: 0.6858, tes_loss: 3.7936, best_acc: 0.7701, best_epoch: 85
Epoch 133 tra_loss: 1.7025, tra_acc: 1.0000, tes_acc: 0.6054, tes_loss: 3.8566, best_acc: 0.7701, best_epoch: 85
Epoch 134 tra_loss: 1.6840, tra_acc: 1.0000, tes_acc: 0.6130, tes_loss: 3.6626, best_acc: 0.7701, best_epoch: 85
Epoch 135 tra_loss: 1.6628, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.6642, best_acc: 0.7701, best_epoch: 85
Epoch 136 tra_loss: 1.6777, tra_acc: 1.0000, tes_acc: 0.6743, tes_loss: 4.1024, best_acc: 0.7701, best_epoch: 85
Epoch 137 tra_loss: 1.7152, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 4.0058, best_acc: 0.7701, best_epoch: 85
Epoch 138 tra_loss: 1.9007, tra_acc: 1.0000, tes_acc: 0.2069, tes_loss: 5.8322, best_acc: 0.7701, best_epoch: 85
Epoch 139 tra_loss: 1.8924, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.5153, best_acc: 0.7701, best_epoch: 85
Epoch 140 tra_loss: 1.8264, tra_acc: 1.0000, tes_acc: 0.4674, tes_loss: 4.6504, best_acc: 0.7701, best_epoch: 85
Epoch 141 tra_loss: 1.8265, tra_acc: 1.0000, tes_acc: 0.6973, tes_loss: 4.4402, best_acc: 0.7701, best_epoch: 85
Epoch 142 tra_loss: 1.7889, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.8107, best_acc: 0.7701, best_epoch: 85
Epoch 143 tra_loss: 1.7700, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 3.9167, best_acc: 0.7701, best_epoch: 85
Epoch 144 tra_loss: 1.7442, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.1598, best_acc: 0.7701, best_epoch: 85
Epoch 145 tra_loss: 1.7234, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 4.0037, best_acc: 0.7701, best_epoch: 85
Epoch 146 tra_loss: 1.6962, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 3.9614, best_acc: 0.7701, best_epoch: 85
Epoch 147 tra_loss: 1.6765, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 3.8270, best_acc: 0.7701, best_epoch: 85
Epoch 148 tra_loss: 1.6542, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.9745, best_acc: 0.7701, best_epoch: 85
Epoch 149 tra_loss: 1.6298, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 3.8472, best_acc: 0.7701, best_epoch: 85
Epoch 150 tra_loss: 1.6080, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.7737, best_acc: 0.7701, best_epoch: 85
Epoch 151 tra_loss: 1.5880, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.8094, best_acc: 0.7701, best_epoch: 85
Epoch 152 tra_loss: 1.5704, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.7294, best_acc: 0.7701, best_epoch: 85
Epoch 153 tra_loss: 1.5510, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 3.5750, best_acc: 0.7701, best_epoch: 85
Epoch 154 tra_loss: 1.5359, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 3.7254, best_acc: 0.7701, best_epoch: 85
Epoch 155 tra_loss: 1.5165, tra_acc: 1.0000, tes_acc: 0.4559, tes_loss: 4.0683, best_acc: 0.7701, best_epoch: 85
Epoch 156 tra_loss: 1.5044, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.6827, best_acc: 0.7701, best_epoch: 85
Epoch 157 tra_loss: 1.4910, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.9713, best_acc: 0.7701, best_epoch: 85
Epoch 158 tra_loss: 1.4946, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 3.4107, best_acc: 0.7701, best_epoch: 85
Epoch 159 tra_loss: 1.5086, tra_acc: 1.0000, tes_acc: 0.2146, tes_loss: 3.9740, best_acc: 0.7701, best_epoch: 85
Epoch 160 tra_loss: 1.6118, tra_acc: 1.0000, tes_acc: 0.4023, tes_loss: 4.3338, best_acc: 0.7701, best_epoch: 85
Epoch 161 tra_loss: 1.7800, tra_acc: 1.0000, tes_acc: 0.3793, tes_loss: 5.0369, best_acc: 0.7701, best_epoch: 85
Epoch 162 tra_loss: 1.7426, tra_acc: 1.0000, tes_acc: 0.5211, tes_loss: 4.3296, best_acc: 0.7701, best_epoch: 85
Epoch 163 tra_loss: 1.7232, tra_acc: 1.0000, tes_acc: 0.3793, tes_loss: 3.9542, best_acc: 0.7701, best_epoch: 85
Epoch 164 tra_loss: 1.7024, tra_acc: 1.0000, tes_acc: 0.4751, tes_loss: 4.4401, best_acc: 0.7701, best_epoch: 85
Epoch 165 tra_loss: 1.6858, tra_acc: 1.0000, tes_acc: 0.6552, tes_loss: 4.2287, best_acc: 0.7701, best_epoch: 85
Epoch 166 tra_loss: 1.6665, tra_acc: 1.0000, tes_acc: 0.4751, tes_loss: 4.0846, best_acc: 0.7701, best_epoch: 85
Epoch 167 tra_loss: 1.6412, tra_acc: 1.0000, tes_acc: 0.4943, tes_loss: 4.0420, best_acc: 0.7701, best_epoch: 85
Epoch 168 tra_loss: 1.6208, tra_acc: 1.0000, tes_acc: 0.4751, tes_loss: 3.9609, best_acc: 0.7701, best_epoch: 85
Epoch 169 tra_loss: 1.6149, tra_acc: 1.0000, tes_acc: 0.4751, tes_loss: 4.2876, best_acc: 0.7701, best_epoch: 85
Epoch 170 tra_loss: 1.5946, tra_acc: 1.0000, tes_acc: 0.6743, tes_loss: 3.8973, best_acc: 0.7701, best_epoch: 85
Epoch 171 tra_loss: 1.5903, tra_acc: 1.0000, tes_acc: 0.6322, tes_loss: 3.5971, best_acc: 0.7701, best_epoch: 85
Epoch 172 tra_loss: 1.5892, tra_acc: 1.0000, tes_acc: 0.6782, tes_loss: 3.7342, best_acc: 0.7701, best_epoch: 85
Epoch 173 tra_loss: 1.5880, tra_acc: 1.0000, tes_acc: 0.4713, tes_loss: 4.7975, best_acc: 0.7701, best_epoch: 85
Epoch 174 tra_loss: 1.5872, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.6979, best_acc: 0.7701, best_epoch: 85
Epoch 175 tra_loss: 1.5835, tra_acc: 1.0000, tes_acc: 0.5479, tes_loss: 4.2108, best_acc: 0.7701, best_epoch: 85
Epoch 176 tra_loss: 1.5961, tra_acc: 1.0000, tes_acc: 0.6015, tes_loss: 4.5278, best_acc: 0.7701, best_epoch: 85
Epoch 177 tra_loss: 1.5897, tra_acc: 1.0000, tes_acc: 0.3487, tes_loss: 4.5317, best_acc: 0.7701, best_epoch: 85
Epoch 178 tra_loss: 1.5745, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 3.6697, best_acc: 0.7701, best_epoch: 85
Epoch 179 tra_loss: 1.5506, tra_acc: 1.0000, tes_acc: 0.6782, tes_loss: 3.4473, best_acc: 0.7701, best_epoch: 85

---------------------------------------------------------------------start subect:2---------------------------------------------------------------------
 Epoch 0 tra_loss: 8.4700, tra_acc: 0.9107, tes_acc: 0.5556, tes_loss: 9.7657, best_acc: 0.5556, best_epoch: 1
Epoch 1 tra_loss: 7.2845, tra_acc: 1.0000, tes_acc: 0.6398, tes_loss: 9.1571, best_acc: 0.6398, best_epoch: 2
Epoch 2 tra_loss: 6.9921, tra_acc: 1.0000, tes_acc: 0.8889, tes_loss: 8.5663, best_acc: 0.8889, best_epoch: 3
Epoch 3 tra_loss: 6.8237, tra_acc: 1.0000, tes_acc: 0.9617, tes_loss: 8.0155, best_acc: 0.9617, best_epoch: 4
