
---------------------------------------------------------------------start subect:1---------------------------------------------------------------------
 Epoch 0 tra_loss: 13.4867, tra_acc: 0.9107, tes_acc: 0.4789, tes_loss: 14.5316, best_acc: 0.4789, best_epoch: 1
Epoch 78 tra_loss: 5.6684, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 7.7324, best_acc: 0.8046, best_epoch: 4
Epoch 79 tra_loss: 5.6130, tra_acc: 1.0000, tes_acc: 0.5977, tes_loss: 8.0130, best_acc: 0.8046, best_epoch: 4
Epoch 80 tra_loss: 5.5505, tra_acc: 1.0000, tes_acc: 0.5326, tes_loss: 8.0038, best_acc: 0.8046, best_epoch: 4
Epoch 81 tra_loss: 5.5019, tra_acc: 1.0000, tes_acc: 0.6628, tes_loss: 8.2156, best_acc: 0.8046, best_epoch: 4
Epoch 82 tra_loss: 5.4601, tra_acc: 1.0000, tes_acc: 0.6782, tes_loss: 7.8641, best_acc: 0.8046, best_epoch: 4
Epoch 83 tra_loss: 5.4153, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 8.0143, best_acc: 0.8046, best_epoch: 4
Epoch 84 tra_loss: 5.3744, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 7.8247, best_acc: 0.8046, best_epoch: 4
Epoch 85 tra_loss: 5.3351, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 7.8149, best_acc: 0.8046, best_epoch: 4
Epoch 86 tra_loss: 5.2988, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 7.7310, best_acc: 0.8046, best_epoch: 4
Epoch 87 tra_loss: 5.2678, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 7.7358, best_acc: 0.8046, best_epoch: 4
Epoch 88 tra_loss: 5.2221, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 7.5562, best_acc: 0.8046, best_epoch: 4
Epoch 89 tra_loss: 5.2093, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 7.5128, best_acc: 0.8046, best_epoch: 4
Epoch 90 tra_loss: 5.2632, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 7.5404, best_acc: 0.8046, best_epoch: 4
Epoch 91 tra_loss: 5.2063, tra_acc: 1.0000, tes_acc: 0.7854, tes_loss: 7.5166, best_acc: 0.8046, best_epoch: 4
Epoch 92 tra_loss: 5.1265, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 7.5895, best_acc: 0.8046, best_epoch: 4
Epoch 93 tra_loss: 5.0967, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 7.5453, best_acc: 0.8046, best_epoch: 4
Epoch 94 tra_loss: 5.0588, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 7.5278, best_acc: 0.8046, best_epoch: 4
Epoch 95 tra_loss: 5.0233, tra_acc: 1.0000, tes_acc: 0.7126, tes_loss: 7.1433, best_acc: 0.8046, best_epoch: 4
Epoch 96 tra_loss: 5.0598, tra_acc: 1.0000, tes_acc: 0.7663, tes_loss: 7.2454, best_acc: 0.8046, best_epoch: 4
Epoch 97 tra_loss: 5.0224, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 7.4183, best_acc: 0.8046, best_epoch: 4
Epoch 98 tra_loss: 4.9776, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 7.4547, best_acc: 0.8046, best_epoch: 4
Epoch 99 tra_loss: 4.9271, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 8.0109, best_acc: 0.8046, best_epoch: 4
Epoch 100 tra_loss: 4.8803, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 7.6037, best_acc: 0.8046, best_epoch: 4
Epoch 101 tra_loss: 4.8464, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 7.3282, best_acc: 0.8046, best_epoch: 4
Epoch 102 tra_loss: 4.8080, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.9910, best_acc: 0.8046, best_epoch: 4
Epoch 103 tra_loss: 4.7752, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 6.9733, best_acc: 0.8046, best_epoch: 4
Epoch 104 tra_loss: 4.7644, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 7.1543, best_acc: 0.8046, best_epoch: 4
Epoch 105 tra_loss: 4.7520, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 6.7627, best_acc: 0.8046, best_epoch: 4
Epoch 106 tra_loss: 4.7547, tra_acc: 1.0000, tes_acc: 0.6897, tes_loss: 7.4161, best_acc: 0.8046, best_epoch: 4
Epoch 107 tra_loss: 4.7225, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 6.8619, best_acc: 0.8046, best_epoch: 4
Epoch 108 tra_loss: 4.6802, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 7.3343, best_acc: 0.8046, best_epoch: 4
Epoch 109 tra_loss: 4.6709, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 7.0522, best_acc: 0.8046, best_epoch: 4
Epoch 110 tra_loss: 4.6050, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 6.9387, best_acc: 0.8046, best_epoch: 4
Epoch 111 tra_loss: 4.5715, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 6.8506, best_acc: 0.8046, best_epoch: 4
Epoch 112 tra_loss: 4.5395, tra_acc: 1.0000, tes_acc: 0.6897, tes_loss: 7.0570, best_acc: 0.8046, best_epoch: 4
Epoch 113 tra_loss: 4.5100, tra_acc: 1.0000, tes_acc: 0.6782, tes_loss: 6.5517, best_acc: 0.8046, best_epoch: 4
Epoch 114 tra_loss: 4.4759, tra_acc: 1.0000, tes_acc: 0.6092, tes_loss: 6.7830, best_acc: 0.8046, best_epoch: 4
Epoch 115 tra_loss: 4.4444, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.5712, best_acc: 0.8046, best_epoch: 4
Epoch 116 tra_loss: 4.4167, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 6.5633, best_acc: 0.8046, best_epoch: 4
Epoch 117 tra_loss: 4.3973, tra_acc: 1.0000, tes_acc: 0.7011, tes_loss: 6.6108, best_acc: 0.8046, best_epoch: 4
Epoch 118 tra_loss: 4.3629, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.7776, best_acc: 0.8046, best_epoch: 4
Epoch 119 tra_loss: 4.3440, tra_acc: 1.0000, tes_acc: 0.5977, tes_loss: 6.7186, best_acc: 0.8046, best_epoch: 4
Epoch 120 tra_loss: 4.3091, tra_acc: 1.0000, tes_acc: 0.7893, tes_loss: 6.6497, best_acc: 0.8046, best_epoch: 4
Epoch 121 tra_loss: 4.2922, tra_acc: 1.0000, tes_acc: 0.5670, tes_loss: 6.9217, best_acc: 0.8046, best_epoch: 4
Epoch 122 tra_loss: 4.3209, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 7.1115, best_acc: 0.8046, best_epoch: 4
Epoch 123 tra_loss: 4.2839, tra_acc: 1.0000, tes_acc: 0.6667, tes_loss: 6.8120, best_acc: 0.8046, best_epoch: 4
Epoch 124 tra_loss: 4.2842, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 6.2090, best_acc: 0.8046, best_epoch: 4
Epoch 125 tra_loss: 4.2655, tra_acc: 1.0000, tes_acc: 0.6973, tes_loss: 6.8385, best_acc: 0.8046, best_epoch: 4
Epoch 126 tra_loss: 4.2229, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 6.4713, best_acc: 0.8046, best_epoch: 4
Epoch 127 tra_loss: 4.2031, tra_acc: 1.0000, tes_acc: 0.6054, tes_loss: 6.4202, best_acc: 0.8046, best_epoch: 4
Epoch 128 tra_loss: 4.1785, tra_acc: 1.0000, tes_acc: 0.7663, tes_loss: 6.3878, best_acc: 0.8046, best_epoch: 4
Epoch 129 tra_loss: 4.1299, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.3899, best_acc: 0.8046, best_epoch: 4
Epoch 130 tra_loss: 4.1037, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 6.6525, best_acc: 0.8046, best_epoch: 4
Epoch 131 tra_loss: 4.0726, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 6.7068, best_acc: 0.8046, best_epoch: 4
Epoch 132 tra_loss: 4.0586, tra_acc: 1.0000, tes_acc: 0.6743, tes_loss: 6.4018, best_acc: 0.8046, best_epoch: 4
Epoch 133 tra_loss: 4.0418, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 6.2910, best_acc: 0.8046, best_epoch: 4
Epoch 134 tra_loss: 4.0056, tra_acc: 1.0000, tes_acc: 0.6513, tes_loss: 6.0627, best_acc: 0.8046, best_epoch: 4
Epoch 135 tra_loss: 4.0125, tra_acc: 1.0000, tes_acc: 0.7663, tes_loss: 6.0829, best_acc: 0.8046, best_epoch: 4
Epoch 136 tra_loss: 4.0123, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.4921, best_acc: 0.8046, best_epoch: 4
Epoch 137 tra_loss: 3.9560, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.4210, best_acc: 0.8046, best_epoch: 4
Epoch 138 tra_loss: 3.9269, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.3943, best_acc: 0.8046, best_epoch: 4
Epoch 139 tra_loss: 3.8996, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.4685, best_acc: 0.8046, best_epoch: 4
Epoch 140 tra_loss: 3.8863, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.0465, best_acc: 0.8046, best_epoch: 4
Epoch 141 tra_loss: 3.8502, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 6.1516, best_acc: 0.8046, best_epoch: 4
Epoch 142 tra_loss: 3.8474, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.2207, best_acc: 0.8046, best_epoch: 4
Epoch 143 tra_loss: 3.8321, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.3664, best_acc: 0.8046, best_epoch: 4
Epoch 144 tra_loss: 3.8099, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 6.4262, best_acc: 0.8046, best_epoch: 4
Epoch 145 tra_loss: 3.8058, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 6.8784, best_acc: 0.8046, best_epoch: 4
Epoch 146 tra_loss: 3.8021, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.3589, best_acc: 0.8046, best_epoch: 4
Epoch 147 tra_loss: 3.7590, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 6.2460, best_acc: 0.8046, best_epoch: 4
Epoch 148 tra_loss: 3.7261, tra_acc: 1.0000, tes_acc: 0.6092, tes_loss: 6.4277, best_acc: 0.8046, best_epoch: 4
Epoch 149 tra_loss: 3.7006, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.9464, best_acc: 0.8046, best_epoch: 4
Epoch 150 tra_loss: 3.6693, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.9801, best_acc: 0.8046, best_epoch: 4
Epoch 151 tra_loss: 3.6577, tra_acc: 1.0000, tes_acc: 0.8582, tes_loss: 5.7578, best_acc: 0.8582, best_epoch: 152
Epoch 152 tra_loss: 3.6318, tra_acc: 1.0000, tes_acc: 0.7854, tes_loss: 5.7641, best_acc: 0.8582, best_epoch: 152
Epoch 153 tra_loss: 3.6140, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.6568, best_acc: 0.8582, best_epoch: 152
Epoch 154 tra_loss: 3.6194, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 6.3411, best_acc: 0.8582, best_epoch: 152
Epoch 155 tra_loss: 3.6268, tra_acc: 1.0000, tes_acc: 0.8352, tes_loss: 6.1705, best_acc: 0.8582, best_epoch: 152
Epoch 156 tra_loss: 3.5958, tra_acc: 1.0000, tes_acc: 0.6590, tes_loss: 6.2176, best_acc: 0.8582, best_epoch: 152
Epoch 157 tra_loss: 3.5899, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.2272, best_acc: 0.8582, best_epoch: 152
Epoch 158 tra_loss: 3.5500, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 6.2954, best_acc: 0.8582, best_epoch: 152
Epoch 159 tra_loss: 3.5271, tra_acc: 1.0000, tes_acc: 0.5862, tes_loss: 5.7737, best_acc: 0.8582, best_epoch: 152
Epoch 160 tra_loss: 3.5258, tra_acc: 1.0000, tes_acc: 0.7203, tes_loss: 5.6159, best_acc: 0.8582, best_epoch: 152
Epoch 161 tra_loss: 3.5317, tra_acc: 1.0000, tes_acc: 0.7663, tes_loss: 5.5349, best_acc: 0.8582, best_epoch: 152
Epoch 162 tra_loss: 3.5080, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 5.8156, best_acc: 0.8582, best_epoch: 152
Epoch 163 tra_loss: 3.4900, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.7108, best_acc: 0.8582, best_epoch: 152
Epoch 164 tra_loss: 3.4579, tra_acc: 1.0000, tes_acc: 0.6054, tes_loss: 6.1732, best_acc: 0.8582, best_epoch: 152
Epoch 165 tra_loss: 3.4307, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 6.0465, best_acc: 0.8582, best_epoch: 152
Epoch 166 tra_loss: 3.4173, tra_acc: 1.0000, tes_acc: 0.6628, tes_loss: 5.5268, best_acc: 0.8582, best_epoch: 152
Epoch 167 tra_loss: 3.4184, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.7917, best_acc: 0.8582, best_epoch: 152
Epoch 168 tra_loss: 3.4055, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 5.6777, best_acc: 0.8582, best_epoch: 152
Epoch 169 tra_loss: 3.3608, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 5.5899, best_acc: 0.8582, best_epoch: 152
Epoch 170 tra_loss: 3.3355, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.9438, best_acc: 0.8582, best_epoch: 152
Epoch 171 tra_loss: 3.3135, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.8827, best_acc: 0.8582, best_epoch: 152
Epoch 172 tra_loss: 3.2886, tra_acc: 1.0000, tes_acc: 0.6207, tes_loss: 5.6669, best_acc: 0.8582, best_epoch: 152
Epoch 173 tra_loss: 3.2716, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.6623, best_acc: 0.8582, best_epoch: 152
Epoch 174 tra_loss: 3.2529, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.6628, best_acc: 0.8582, best_epoch: 152
Epoch 175 tra_loss: 3.2691, tra_acc: 1.0000, tes_acc: 0.6322, tes_loss: 5.7085, best_acc: 0.8582, best_epoch: 152
Epoch 176 tra_loss: 3.2560, tra_acc: 1.0000, tes_acc: 0.5556, tes_loss: 5.6696, best_acc: 0.8582, best_epoch: 152
Epoch 177 tra_loss: 3.2172, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.7049, best_acc: 0.8582, best_epoch: 152
Epoch 178 tra_loss: 3.1955, tra_acc: 1.0000, tes_acc: 0.6284, tes_loss: 5.7693, best_acc: 0.8582, best_epoch: 152
Epoch 179 tra_loss: 3.2218, tra_acc: 1.0000, tes_acc: 0.5479, tes_loss: 5.7057, best_acc: 0.8582, best_epoch: 152

---------------------------------------------------------------------start subect:2---------------------------------------------------------------------
 Epoch 0 tra_loss: 13.3708, tra_acc: 0.8774, tes_acc: 0.6820, tes_loss: 14.1291, best_acc: 0.6820, best_epoch: 1
Epoch 1 tra_loss: 12.0646, tra_acc: 0.9982, tes_acc: 0.6475, tes_loss: 13.5422, best_acc: 0.6820, best_epoch: 1
Epoch 2 tra_loss: 11.5851, tra_acc: 1.0000, tes_acc: 0.6475, tes_loss: 13.3551, best_acc: 0.6820, best_epoch: 1
Epoch 3 tra_loss: 11.1937, tra_acc: 1.0000, tes_acc: 0.6935, tes_loss: 12.7800, best_acc: 0.6935, best_epoch: 4
