
---------------------------------------------------------------------start subect:1---------------------------------------------------------------------
 Epoch 0 tra_loss: 16.3930, tra_acc: 0.8342, tes_acc: 0.2448, tes_loss: 17.6332, best_acc: 0.2448, best_epoch: 1
Epoch 64 tra_loss: 3.7175, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 6.6685, best_acc: 0.7310, best_epoch: 62
Epoch 65 tra_loss: 3.6572, tra_acc: 1.0000, tes_acc: 0.3586, tes_loss: 6.7625, best_acc: 0.7310, best_epoch: 62
Epoch 66 tra_loss: 3.6133, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 6.8318, best_acc: 0.7310, best_epoch: 62
Epoch 67 tra_loss: 3.5641, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 6.6705, best_acc: 0.7310, best_epoch: 62
Epoch 68 tra_loss: 3.5583, tra_acc: 1.0000, tes_acc: 0.7345, tes_loss: 6.3421, best_acc: 0.7345, best_epoch: 69
Epoch 69 tra_loss: 3.5387, tra_acc: 1.0000, tes_acc: 0.6897, tes_loss: 6.4722, best_acc: 0.7345, best_epoch: 69
Epoch 70 tra_loss: 3.5244, tra_acc: 1.0000, tes_acc: 0.3241, tes_loss: 6.7863, best_acc: 0.7345, best_epoch: 69
Epoch 71 tra_loss: 3.4462, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 6.9118, best_acc: 0.7345, best_epoch: 69
Epoch 72 tra_loss: 3.3867, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 6.2803, best_acc: 0.7345, best_epoch: 69
Epoch 73 tra_loss: 3.3420, tra_acc: 1.0000, tes_acc: 0.6828, tes_loss: 6.1016, best_acc: 0.7345, best_epoch: 69
Epoch 74 tra_loss: 3.3139, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 6.3445, best_acc: 0.7345, best_epoch: 69
Epoch 75 tra_loss: 3.2491, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 6.1868, best_acc: 0.7345, best_epoch: 69
Epoch 76 tra_loss: 3.2110, tra_acc: 1.0000, tes_acc: 0.4552, tes_loss: 5.9362, best_acc: 0.7345, best_epoch: 69
Epoch 77 tra_loss: 3.1525, tra_acc: 1.0000, tes_acc: 0.5517, tes_loss: 6.0463, best_acc: 0.7345, best_epoch: 69
Epoch 78 tra_loss: 3.1192, tra_acc: 1.0000, tes_acc: 0.6897, tes_loss: 5.8009, best_acc: 0.7345, best_epoch: 69
Epoch 79 tra_loss: 3.0696, tra_acc: 1.0000, tes_acc: 0.6414, tes_loss: 5.6444, best_acc: 0.7345, best_epoch: 69
Epoch 80 tra_loss: 3.0410, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 5.9672, best_acc: 0.7345, best_epoch: 69
Epoch 81 tra_loss: 2.9970, tra_acc: 1.0000, tes_acc: 0.6414, tes_loss: 5.9989, best_acc: 0.7345, best_epoch: 69
Epoch 82 tra_loss: 2.9510, tra_acc: 1.0000, tes_acc: 0.6379, tes_loss: 5.8925, best_acc: 0.7345, best_epoch: 69
Epoch 83 tra_loss: 2.9137, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 5.5504, best_acc: 0.7345, best_epoch: 69
Epoch 84 tra_loss: 2.8852, tra_acc: 1.0000, tes_acc: 0.5069, tes_loss: 5.6351, best_acc: 0.7345, best_epoch: 69
Epoch 85 tra_loss: 2.8353, tra_acc: 1.0000, tes_acc: 0.4897, tes_loss: 5.6780, best_acc: 0.7345, best_epoch: 69
Epoch 86 tra_loss: 2.7970, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 5.5908, best_acc: 0.7345, best_epoch: 69
Epoch 87 tra_loss: 2.7576, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 6.0198, best_acc: 0.7345, best_epoch: 69
Epoch 88 tra_loss: 2.7135, tra_acc: 1.0000, tes_acc: 0.4828, tes_loss: 4.8588, best_acc: 0.7345, best_epoch: 69
Epoch 89 tra_loss: 2.6663, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 5.8203, best_acc: 0.7345, best_epoch: 69
Epoch 90 tra_loss: 2.6296, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 5.9037, best_acc: 0.7345, best_epoch: 69
Epoch 91 tra_loss: 2.5911, tra_acc: 1.0000, tes_acc: 0.5621, tes_loss: 5.8939, best_acc: 0.7345, best_epoch: 69
Epoch 92 tra_loss: 2.5593, tra_acc: 1.0000, tes_acc: 0.6690, tes_loss: 5.2753, best_acc: 0.7345, best_epoch: 69
Epoch 93 tra_loss: 2.5260, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 5.5377, best_acc: 0.7345, best_epoch: 69
Epoch 94 tra_loss: 2.4819, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 5.2109, best_acc: 0.7586, best_epoch: 95
Epoch 95 tra_loss: 2.4510, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 5.1741, best_acc: 0.7586, best_epoch: 95
Epoch 96 tra_loss: 2.4104, tra_acc: 1.0000, tes_acc: 0.5552, tes_loss: 5.0617, best_acc: 0.7586, best_epoch: 95
Epoch 97 tra_loss: 2.3830, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 5.7312, best_acc: 0.7586, best_epoch: 95
Epoch 98 tra_loss: 2.3558, tra_acc: 1.0000, tes_acc: 0.7276, tes_loss: 5.1549, best_acc: 0.7586, best_epoch: 95
Epoch 99 tra_loss: 2.3167, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 4.7044, best_acc: 0.7586, best_epoch: 95
Epoch 100 tra_loss: 2.2818, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 4.8526, best_acc: 0.7586, best_epoch: 95
Epoch 101 tra_loss: 2.2367, tra_acc: 1.0000, tes_acc: 0.6862, tes_loss: 5.0302, best_acc: 0.7586, best_epoch: 95
Epoch 102 tra_loss: 2.2241, tra_acc: 1.0000, tes_acc: 0.4828, tes_loss: 4.8581, best_acc: 0.7586, best_epoch: 95
Epoch 103 tra_loss: 2.1920, tra_acc: 1.0000, tes_acc: 0.4207, tes_loss: 6.2026, best_acc: 0.7586, best_epoch: 95
Epoch 104 tra_loss: 2.1516, tra_acc: 1.0000, tes_acc: 0.7276, tes_loss: 4.8658, best_acc: 0.7586, best_epoch: 95
Epoch 105 tra_loss: 2.1103, tra_acc: 1.0000, tes_acc: 0.5414, tes_loss: 4.8255, best_acc: 0.7586, best_epoch: 95
Epoch 106 tra_loss: 2.0657, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.9058, best_acc: 0.7586, best_epoch: 95
Epoch 107 tra_loss: 2.0320, tra_acc: 1.0000, tes_acc: 0.5345, tes_loss: 5.0166, best_acc: 0.7586, best_epoch: 95
Epoch 108 tra_loss: 1.9983, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 4.6331, best_acc: 0.7586, best_epoch: 95
Epoch 109 tra_loss: 1.9688, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 4.4642, best_acc: 0.7586, best_epoch: 95
Epoch 110 tra_loss: 1.9201, tra_acc: 1.0000, tes_acc: 0.6793, tes_loss: 4.4226, best_acc: 0.7586, best_epoch: 95
Epoch 111 tra_loss: 1.8872, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 5.3229, best_acc: 0.7586, best_epoch: 95
Epoch 112 tra_loss: 1.8520, tra_acc: 1.0000, tes_acc: 0.7138, tes_loss: 4.4156, best_acc: 0.7586, best_epoch: 95
Epoch 113 tra_loss: 1.8315, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.7091, best_acc: 0.7586, best_epoch: 95
Epoch 114 tra_loss: 1.8067, tra_acc: 1.0000, tes_acc: 0.6690, tes_loss: 4.2485, best_acc: 0.7586, best_epoch: 95
Epoch 115 tra_loss: 1.7730, tra_acc: 1.0000, tes_acc: 0.6000, tes_loss: 4.2709, best_acc: 0.7586, best_epoch: 95
Epoch 116 tra_loss: 1.7310, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 4.8061, best_acc: 0.7586, best_epoch: 95
Epoch 117 tra_loss: 1.7041, tra_acc: 1.0000, tes_acc: 0.7034, tes_loss: 4.4585, best_acc: 0.7586, best_epoch: 95
Epoch 118 tra_loss: 1.6585, tra_acc: 1.0000, tes_acc: 0.3241, tes_loss: 4.9963, best_acc: 0.7586, best_epoch: 95
Epoch 119 tra_loss: 1.6174, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.7514, best_acc: 0.7586, best_epoch: 95
Epoch 120 tra_loss: 1.5811, tra_acc: 1.0000, tes_acc: 0.5103, tes_loss: 4.4018, best_acc: 0.7586, best_epoch: 95
Epoch 121 tra_loss: 1.5631, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.6908, best_acc: 0.7586, best_epoch: 95
Epoch 122 tra_loss: 1.5229, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 4.6026, best_acc: 0.7586, best_epoch: 95
Epoch 123 tra_loss: 1.4882, tra_acc: 1.0000, tes_acc: 0.3586, tes_loss: 4.5550, best_acc: 0.7586, best_epoch: 95
Epoch 124 tra_loss: 1.4599, tra_acc: 1.0000, tes_acc: 0.5655, tes_loss: 3.9093, best_acc: 0.7586, best_epoch: 95
Epoch 125 tra_loss: 1.4160, tra_acc: 1.0000, tes_acc: 0.5621, tes_loss: 4.9253, best_acc: 0.7586, best_epoch: 95
Epoch 126 tra_loss: 1.3773, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 4.3797, best_acc: 0.7586, best_epoch: 95
Epoch 127 tra_loss: 1.3545, tra_acc: 1.0000, tes_acc: 0.4552, tes_loss: 5.6749, best_acc: 0.7586, best_epoch: 95
Epoch 128 tra_loss: 1.3223, tra_acc: 1.0000, tes_acc: 0.3172, tes_loss: 6.8680, best_acc: 0.7586, best_epoch: 95
Epoch 129 tra_loss: 1.2825, tra_acc: 1.0000, tes_acc: 0.5103, tes_loss: 4.4850, best_acc: 0.7586, best_epoch: 95
Epoch 130 tra_loss: 1.2457, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 5.2083, best_acc: 0.7586, best_epoch: 95
Epoch 131 tra_loss: 1.2058, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.4476, best_acc: 0.7586, best_epoch: 95
Epoch 132 tra_loss: 1.1923, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 5.1698, best_acc: 0.7586, best_epoch: 95
Epoch 133 tra_loss: 1.1558, tra_acc: 1.0000, tes_acc: 0.5103, tes_loss: 3.8546, best_acc: 0.7586, best_epoch: 95
Epoch 134 tra_loss: 1.1240, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.7644, best_acc: 0.7586, best_epoch: 95
Epoch 135 tra_loss: 1.0973, tra_acc: 1.0000, tes_acc: 0.4207, tes_loss: 5.2575, best_acc: 0.7586, best_epoch: 95
Epoch 136 tra_loss: 1.0799, tra_acc: 1.0000, tes_acc: 0.5897, tes_loss: 4.0003, best_acc: 0.7586, best_epoch: 95
Epoch 137 tra_loss: 1.0463, tra_acc: 1.0000, tes_acc: 0.3310, tes_loss: 4.7567, best_acc: 0.7586, best_epoch: 95
Epoch 138 tra_loss: 0.9992, tra_acc: 1.0000, tes_acc: 0.6414, tes_loss: 4.1857, best_acc: 0.7586, best_epoch: 95
Epoch 139 tra_loss: 0.9803, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 3.7724, best_acc: 0.7586, best_epoch: 95
Epoch 140 tra_loss: 0.9477, tra_acc: 1.0000, tes_acc: 0.5379, tes_loss: 4.5132, best_acc: 0.7586, best_epoch: 95
Epoch 141 tra_loss: 0.9222, tra_acc: 1.0000, tes_acc: 0.3621, tes_loss: 4.3015, best_acc: 0.7586, best_epoch: 95
Epoch 142 tra_loss: 0.9003, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 4.5562, best_acc: 0.7586, best_epoch: 95
Epoch 143 tra_loss: 0.8824, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 3.9684, best_acc: 0.7586, best_epoch: 95
Epoch 144 tra_loss: 0.8716, tra_acc: 1.0000, tes_acc: 0.6897, tes_loss: 3.8084, best_acc: 0.7586, best_epoch: 95
Epoch 145 tra_loss: 0.8752, tra_acc: 1.0000, tes_acc: 0.4207, tes_loss: 4.1861, best_acc: 0.7586, best_epoch: 95
Epoch 146 tra_loss: 0.8580, tra_acc: 1.0000, tes_acc: 0.4897, tes_loss: 4.2944, best_acc: 0.7586, best_epoch: 95
Epoch 147 tra_loss: 0.8587, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 3.9178, best_acc: 0.7586, best_epoch: 95
Epoch 148 tra_loss: 0.8432, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.2773, best_acc: 0.7586, best_epoch: 95
Epoch 149 tra_loss: 0.8272, tra_acc: 1.0000, tes_acc: 0.7069, tes_loss: 3.4674, best_acc: 0.7586, best_epoch: 95
Epoch 150 tra_loss: 0.8319, tra_acc: 1.0000, tes_acc: 0.4207, tes_loss: 4.4776, best_acc: 0.7586, best_epoch: 95
Epoch 151 tra_loss: 0.8203, tra_acc: 1.0000, tes_acc: 0.2724, tes_loss: 5.3981, best_acc: 0.7586, best_epoch: 95
Epoch 152 tra_loss: 0.8132, tra_acc: 1.0000, tes_acc: 0.5345, tes_loss: 3.2791, best_acc: 0.7586, best_epoch: 95
Epoch 153 tra_loss: 0.8338, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.7757, best_acc: 0.7586, best_epoch: 95
Epoch 154 tra_loss: 0.8125, tra_acc: 1.0000, tes_acc: 0.6345, tes_loss: 3.5355, best_acc: 0.7586, best_epoch: 95
Epoch 155 tra_loss: 0.8129, tra_acc: 1.0000, tes_acc: 0.3931, tes_loss: 3.8106, best_acc: 0.7586, best_epoch: 95
Epoch 156 tra_loss: 0.7978, tra_acc: 1.0000, tes_acc: 0.3690, tes_loss: 4.4918, best_acc: 0.7586, best_epoch: 95
Epoch 157 tra_loss: 0.8048, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.4879, best_acc: 0.7586, best_epoch: 95
Epoch 158 tra_loss: 0.8094, tra_acc: 1.0000, tes_acc: 0.4448, tes_loss: 3.8414, best_acc: 0.7586, best_epoch: 95
Epoch 159 tra_loss: 0.8105, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 3.9659, best_acc: 0.7586, best_epoch: 95
Epoch 160 tra_loss: 0.7994, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 6.1722, best_acc: 0.7586, best_epoch: 95
Epoch 161 tra_loss: 0.8036, tra_acc: 1.0000, tes_acc: 0.7345, tes_loss: 3.1793, best_acc: 0.7586, best_epoch: 95
Epoch 162 tra_loss: 0.7862, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 3.6518, best_acc: 0.7586, best_epoch: 95
Epoch 163 tra_loss: 0.7814, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.0681, best_acc: 0.7586, best_epoch: 95
Epoch 164 tra_loss: 0.7749, tra_acc: 1.0000, tes_acc: 0.6138, tes_loss: 3.7904, best_acc: 0.7586, best_epoch: 95
Epoch 165 tra_loss: 0.7822, tra_acc: 1.0000, tes_acc: 0.5345, tes_loss: 3.2879, best_acc: 0.7586, best_epoch: 95
Epoch 166 tra_loss: 0.7682, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.5406, best_acc: 0.7586, best_epoch: 95
Epoch 167 tra_loss: 0.7830, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 4.4722, best_acc: 0.7586, best_epoch: 95
Epoch 168 tra_loss: 0.7743, tra_acc: 1.0000, tes_acc: 0.5724, tes_loss: 3.8332, best_acc: 0.7586, best_epoch: 95
Epoch 169 tra_loss: 0.7824, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 3.6679, best_acc: 0.7586, best_epoch: 95
Epoch 170 tra_loss: 0.7826, tra_acc: 1.0000, tes_acc: 0.5655, tes_loss: 3.8649, best_acc: 0.7586, best_epoch: 95
Epoch 171 tra_loss: 0.7724, tra_acc: 1.0000, tes_acc: 0.6345, tes_loss: 3.9017, best_acc: 0.7586, best_epoch: 95
Epoch 172 tra_loss: 0.7749, tra_acc: 1.0000, tes_acc: 0.4552, tes_loss: 4.3328, best_acc: 0.7586, best_epoch: 95
Epoch 173 tra_loss: 0.7731, tra_acc: 1.0000, tes_acc: 0.5103, tes_loss: 3.8758, best_acc: 0.7586, best_epoch: 95
Epoch 174 tra_loss: 0.7727, tra_acc: 1.0000, tes_acc: 0.6621, tes_loss: 2.7819, best_acc: 0.7586, best_epoch: 95
Epoch 175 tra_loss: 0.7673, tra_acc: 1.0000, tes_acc: 0.5552, tes_loss: 5.1915, best_acc: 0.7586, best_epoch: 95
Epoch 176 tra_loss: 0.7612, tra_acc: 1.0000, tes_acc: 0.6069, tes_loss: 3.9964, best_acc: 0.7586, best_epoch: 95
Epoch 177 tra_loss: 0.7640, tra_acc: 1.0000, tes_acc: 0.4759, tes_loss: 3.5566, best_acc: 0.7586, best_epoch: 95
Epoch 178 tra_loss: 0.7680, tra_acc: 1.0000, tes_acc: 0.7586, tes_loss: 3.3293, best_acc: 0.7586, best_epoch: 95
Epoch 179 tra_loss: 0.7644, tra_acc: 1.0000, tes_acc: 0.5103, tes_loss: 3.2424, best_acc: 0.7586, best_epoch: 95

---------------------------------------------------------------------start subect:2---------------------------------------------------------------------
 Epoch 0 tra_loss: 16.3242, tra_acc: 0.9162, tes_acc: 0.6034, tes_loss: 17.4279, best_acc: 0.6034, best_epoch: 1
Epoch 1 tra_loss: 14.6822, tra_acc: 1.0000, tes_acc: 0.6034, tes_loss: 16.6240, best_acc: 0.6034, best_epoch: 1
Epoch 2 tra_loss: 13.9331, tra_acc: 1.0000, tes_acc: 0.9000, tes_loss: 15.6877, best_acc: 0.9000, best_epoch: 3
Epoch 3 tra_loss: 13.3565, tra_acc: 1.0000, tes_acc: 0.8483, tes_loss: 14.9647, best_acc: 0.9000, best_epoch: 3
