
---------------------------------------------------------------------start subect:1---------------------------------------------------------------------
 Epoch 0 tra_loss: 14.1858, tra_acc: 0.9099, tes_acc: 0.2884, tes_loss: 15.7397, best_acc: 0.2884, best_epoch: 1
Epoch 24 tra_loss: 6.2956, tra_acc: 1.0000, tes_acc: 0.6592, tes_loss: 8.2713, best_acc: 0.8464, best_epoch: 9
Epoch 25 tra_loss: 6.2265, tra_acc: 1.0000, tes_acc: 0.6704, tes_loss: 8.1342, best_acc: 0.8464, best_epoch: 9
Epoch 26 tra_loss: 6.1459, tra_acc: 1.0000, tes_acc: 0.6479, tes_loss: 8.1962, best_acc: 0.8464, best_epoch: 9
Epoch 27 tra_loss: 6.0822, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 7.9737, best_acc: 0.8464, best_epoch: 9
Epoch 28 tra_loss: 6.0053, tra_acc: 1.0000, tes_acc: 0.7266, tes_loss: 7.9773, best_acc: 0.8464, best_epoch: 9
Epoch 29 tra_loss: 5.9300, tra_acc: 1.0000, tes_acc: 0.6629, tes_loss: 7.9538, best_acc: 0.8464, best_epoch: 9
Epoch 30 tra_loss: 5.8630, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 7.6877, best_acc: 0.8464, best_epoch: 9
Epoch 31 tra_loss: 5.7994, tra_acc: 1.0000, tes_acc: 0.7303, tes_loss: 7.9134, best_acc: 0.8464, best_epoch: 9
Epoch 32 tra_loss: 5.7264, tra_acc: 1.0000, tes_acc: 0.6667, tes_loss: 7.8912, best_acc: 0.8464, best_epoch: 9
Epoch 33 tra_loss: 5.6582, tra_acc: 1.0000, tes_acc: 0.7491, tes_loss: 7.6886, best_acc: 0.8464, best_epoch: 9
Epoch 34 tra_loss: 5.5995, tra_acc: 1.0000, tes_acc: 0.7303, tes_loss: 7.6452, best_acc: 0.8464, best_epoch: 9
Epoch 35 tra_loss: 5.5379, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 7.3047, best_acc: 0.8464, best_epoch: 9
Epoch 36 tra_loss: 5.4869, tra_acc: 1.0000, tes_acc: 0.8127, tes_loss: 7.0700, best_acc: 0.8464, best_epoch: 9
Epoch 37 tra_loss: 5.4255, tra_acc: 1.0000, tes_acc: 0.5393, tes_loss: 7.5970, best_acc: 0.8464, best_epoch: 9
Epoch 38 tra_loss: 5.3966, tra_acc: 1.0000, tes_acc: 0.5918, tes_loss: 7.6168, best_acc: 0.8464, best_epoch: 9
Epoch 39 tra_loss: 5.3913, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 8.1402, best_acc: 0.8464, best_epoch: 9
Epoch 40 tra_loss: 5.3057, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 6.9879, best_acc: 0.8464, best_epoch: 9
Epoch 41 tra_loss: 5.2330, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 7.1960, best_acc: 0.8464, best_epoch: 9
Epoch 42 tra_loss: 5.1790, tra_acc: 1.0000, tes_acc: 0.5918, tes_loss: 7.4416, best_acc: 0.8464, best_epoch: 9
Epoch 43 tra_loss: 5.1180, tra_acc: 1.0000, tes_acc: 0.7753, tes_loss: 7.0165, best_acc: 0.8464, best_epoch: 9
Epoch 44 tra_loss: 5.0536, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 7.0094, best_acc: 0.8464, best_epoch: 9
Epoch 45 tra_loss: 4.9903, tra_acc: 1.0000, tes_acc: 0.5918, tes_loss: 7.1095, best_acc: 0.8464, best_epoch: 9
Epoch 46 tra_loss: 4.9205, tra_acc: 1.0000, tes_acc: 0.7491, tes_loss: 7.0735, best_acc: 0.8464, best_epoch: 9
Epoch 47 tra_loss: 4.8640, tra_acc: 1.0000, tes_acc: 0.5918, tes_loss: 7.2610, best_acc: 0.8464, best_epoch: 9
Epoch 48 tra_loss: 4.8158, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 6.7215, best_acc: 0.8464, best_epoch: 9
Epoch 49 tra_loss: 4.7698, tra_acc: 1.0000, tes_acc: 0.5918, tes_loss: 6.9751, best_acc: 0.8464, best_epoch: 9
Epoch 50 tra_loss: 4.8153, tra_acc: 1.0000, tes_acc: 0.1685, tes_loss: 12.9777, best_acc: 0.8464, best_epoch: 9
Epoch 51 tra_loss: 4.7993, tra_acc: 1.0000, tes_acc: 0.1685, tes_loss: 13.2932, best_acc: 0.8464, best_epoch: 9
Epoch 52 tra_loss: 4.7493, tra_acc: 1.0000, tes_acc: 0.5131, tes_loss: 8.9688, best_acc: 0.8464, best_epoch: 9
Epoch 53 tra_loss: 4.6804, tra_acc: 1.0000, tes_acc: 0.6629, tes_loss: 6.8123, best_acc: 0.8464, best_epoch: 9
Epoch 54 tra_loss: 4.6130, tra_acc: 1.0000, tes_acc: 0.8240, tes_loss: 6.3646, best_acc: 0.8464, best_epoch: 9
Epoch 55 tra_loss: 4.5638, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.3415, best_acc: 0.8464, best_epoch: 9
Epoch 56 tra_loss: 4.4935, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 6.8548, best_acc: 0.8464, best_epoch: 9
Epoch 57 tra_loss: 4.4287, tra_acc: 1.0000, tes_acc: 0.5431, tes_loss: 6.6923, best_acc: 0.8464, best_epoch: 9
Epoch 58 tra_loss: 4.3753, tra_acc: 1.0000, tes_acc: 0.5618, tes_loss: 6.6626, best_acc: 0.8464, best_epoch: 9
Epoch 59 tra_loss: 4.3136, tra_acc: 1.0000, tes_acc: 0.4345, tes_loss: 6.7094, best_acc: 0.8464, best_epoch: 9
Epoch 60 tra_loss: 4.2722, tra_acc: 1.0000, tes_acc: 0.5243, tes_loss: 6.4206, best_acc: 0.8464, best_epoch: 9
Epoch 61 tra_loss: 4.2185, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 6.3590, best_acc: 0.8464, best_epoch: 9
Epoch 62 tra_loss: 4.1803, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 6.4606, best_acc: 0.8464, best_epoch: 9
Epoch 63 tra_loss: 4.1424, tra_acc: 1.0000, tes_acc: 0.5393, tes_loss: 6.4220, best_acc: 0.8464, best_epoch: 9
Epoch 64 tra_loss: 4.0916, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 6.4993, best_acc: 0.8464, best_epoch: 9
Epoch 65 tra_loss: 4.0443, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 6.3118, best_acc: 0.8464, best_epoch: 9
Epoch 66 tra_loss: 3.9971, tra_acc: 1.0000, tes_acc: 0.6292, tes_loss: 6.0221, best_acc: 0.8464, best_epoch: 9
Epoch 67 tra_loss: 4.0136, tra_acc: 1.0000, tes_acc: 0.2884, tes_loss: 6.8026, best_acc: 0.8464, best_epoch: 9
Epoch 68 tra_loss: 4.1533, tra_acc: 1.0000, tes_acc: 0.4794, tes_loss: 7.0153, best_acc: 0.8464, best_epoch: 9
Epoch 69 tra_loss: 4.0906, tra_acc: 1.0000, tes_acc: 0.4569, tes_loss: 9.4428, best_acc: 0.8464, best_epoch: 9
Epoch 70 tra_loss: 4.0484, tra_acc: 1.0000, tes_acc: 0.4569, tes_loss: 7.4759, best_acc: 0.8464, best_epoch: 9
Epoch 71 tra_loss: 3.9978, tra_acc: 1.0000, tes_acc: 0.7416, tes_loss: 5.7338, best_acc: 0.8464, best_epoch: 9
Epoch 72 tra_loss: 3.9482, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 6.1242, best_acc: 0.8464, best_epoch: 9
Epoch 73 tra_loss: 3.9142, tra_acc: 1.0000, tes_acc: 0.6105, tes_loss: 6.6012, best_acc: 0.8464, best_epoch: 9
Epoch 74 tra_loss: 3.8606, tra_acc: 1.0000, tes_acc: 0.4345, tes_loss: 6.4250, best_acc: 0.8464, best_epoch: 9
Epoch 75 tra_loss: 3.7951, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 6.2920, best_acc: 0.8464, best_epoch: 9
Epoch 76 tra_loss: 3.7484, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 6.1576, best_acc: 0.8464, best_epoch: 9
Epoch 77 tra_loss: 3.6986, tra_acc: 1.0000, tes_acc: 0.5506, tes_loss: 6.2074, best_acc: 0.8464, best_epoch: 9
Epoch 78 tra_loss: 3.6692, tra_acc: 1.0000, tes_acc: 0.5506, tes_loss: 5.7679, best_acc: 0.8464, best_epoch: 9
Epoch 79 tra_loss: 3.6245, tra_acc: 1.0000, tes_acc: 0.5506, tes_loss: 5.6936, best_acc: 0.8464, best_epoch: 9
Epoch 80 tra_loss: 3.5732, tra_acc: 1.0000, tes_acc: 0.5506, tes_loss: 6.1170, best_acc: 0.8464, best_epoch: 9
Epoch 81 tra_loss: 3.5247, tra_acc: 1.0000, tes_acc: 0.6255, tes_loss: 5.7373, best_acc: 0.8464, best_epoch: 9
Epoch 82 tra_loss: 3.4910, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 5.4103, best_acc: 0.8464, best_epoch: 9
Epoch 83 tra_loss: 3.4548, tra_acc: 1.0000, tes_acc: 0.4869, tes_loss: 5.8534, best_acc: 0.8464, best_epoch: 9
Epoch 84 tra_loss: 3.4371, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 5.8751, best_acc: 0.8464, best_epoch: 9
Epoch 85 tra_loss: 3.4077, tra_acc: 1.0000, tes_acc: 0.5506, tes_loss: 5.4103, best_acc: 0.8464, best_epoch: 9
Epoch 86 tra_loss: 3.3922, tra_acc: 1.0000, tes_acc: 0.8090, tes_loss: 6.1009, best_acc: 0.8464, best_epoch: 9
Epoch 87 tra_loss: 3.3528, tra_acc: 1.0000, tes_acc: 0.7753, tes_loss: 5.1324, best_acc: 0.8464, best_epoch: 9
Epoch 88 tra_loss: 3.3309, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 5.5714, best_acc: 0.8464, best_epoch: 9
Epoch 89 tra_loss: 3.2875, tra_acc: 1.0000, tes_acc: 0.2210, tes_loss: 6.4137, best_acc: 0.8464, best_epoch: 9
Epoch 90 tra_loss: 3.2463, tra_acc: 1.0000, tes_acc: 0.2210, tes_loss: 5.6895, best_acc: 0.8464, best_epoch: 9
Epoch 91 tra_loss: 3.1990, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 5.6086, best_acc: 0.8464, best_epoch: 9
Epoch 92 tra_loss: 3.1501, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 5.4388, best_acc: 0.8464, best_epoch: 9
Epoch 93 tra_loss: 3.1249, tra_acc: 1.0000, tes_acc: 0.2884, tes_loss: 6.0758, best_acc: 0.8464, best_epoch: 9
Epoch 94 tra_loss: 3.1030, tra_acc: 1.0000, tes_acc: 0.6217, tes_loss: 5.3539, best_acc: 0.8464, best_epoch: 9
Epoch 95 tra_loss: 3.0968, tra_acc: 1.0000, tes_acc: 0.3408, tes_loss: 5.6431, best_acc: 0.8464, best_epoch: 9
Epoch 96 tra_loss: 3.0570, tra_acc: 1.0000, tes_acc: 0.7491, tes_loss: 5.2281, best_acc: 0.8464, best_epoch: 9
Epoch 97 tra_loss: 3.0274, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 5.7346, best_acc: 0.8464, best_epoch: 9
Epoch 98 tra_loss: 2.9867, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 5.3924, best_acc: 0.8464, best_epoch: 9
Epoch 99 tra_loss: 2.9819, tra_acc: 1.0000, tes_acc: 0.7790, tes_loss: 5.2145, best_acc: 0.8464, best_epoch: 9
Epoch 100 tra_loss: 2.9443, tra_acc: 1.0000, tes_acc: 0.5918, tes_loss: 5.7412, best_acc: 0.8464, best_epoch: 9
Epoch 101 tra_loss: 2.9193, tra_acc: 1.0000, tes_acc: 0.5918, tes_loss: 5.4740, best_acc: 0.8464, best_epoch: 9
Epoch 102 tra_loss: 2.8849, tra_acc: 1.0000, tes_acc: 0.3221, tes_loss: 5.6601, best_acc: 0.8464, best_epoch: 9
Epoch 103 tra_loss: 2.8555, tra_acc: 1.0000, tes_acc: 0.7903, tes_loss: 4.6856, best_acc: 0.8464, best_epoch: 9
Epoch 104 tra_loss: 2.8453, tra_acc: 1.0000, tes_acc: 0.3146, tes_loss: 5.0836, best_acc: 0.8464, best_epoch: 9
Epoch 105 tra_loss: 2.8115, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 4.4770, best_acc: 0.8464, best_epoch: 9
Epoch 106 tra_loss: 2.7934, tra_acc: 1.0000, tes_acc: 0.8202, tes_loss: 4.6376, best_acc: 0.8464, best_epoch: 9
Epoch 107 tra_loss: 2.7508, tra_acc: 1.0000, tes_acc: 0.9363, tes_loss: 4.4493, best_acc: 0.9363, best_epoch: 108
Epoch 108 tra_loss: 2.7142, tra_acc: 1.0000, tes_acc: 0.7903, tes_loss: 4.5195, best_acc: 0.9363, best_epoch: 108
Epoch 109 tra_loss: 2.6720, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 4.7499, best_acc: 0.9363, best_epoch: 108
Epoch 110 tra_loss: 2.6546, tra_acc: 1.0000, tes_acc: 0.6554, tes_loss: 4.6791, best_acc: 0.9363, best_epoch: 108
Epoch 111 tra_loss: 2.5954, tra_acc: 1.0000, tes_acc: 0.6255, tes_loss: 4.3861, best_acc: 0.9363, best_epoch: 108
Epoch 112 tra_loss: 2.5525, tra_acc: 1.0000, tes_acc: 0.6442, tes_loss: 4.6921, best_acc: 0.9363, best_epoch: 108
Epoch 113 tra_loss: 2.5076, tra_acc: 1.0000, tes_acc: 0.6816, tes_loss: 4.3550, best_acc: 0.9363, best_epoch: 108
Epoch 114 tra_loss: 2.4794, tra_acc: 1.0000, tes_acc: 0.6030, tes_loss: 4.1943, best_acc: 0.9363, best_epoch: 108
Epoch 115 tra_loss: 2.4450, tra_acc: 1.0000, tes_acc: 0.6742, tes_loss: 4.3245, best_acc: 0.9363, best_epoch: 108
Epoch 116 tra_loss: 2.4638, tra_acc: 1.0000, tes_acc: 0.5468, tes_loss: 4.6776, best_acc: 0.9363, best_epoch: 108
Epoch 117 tra_loss: 2.4439, tra_acc: 1.0000, tes_acc: 0.5169, tes_loss: 5.0970, best_acc: 0.9363, best_epoch: 108
Epoch 118 tra_loss: 2.4319, tra_acc: 1.0000, tes_acc: 0.6779, tes_loss: 4.5166, best_acc: 0.9363, best_epoch: 108
Epoch 119 tra_loss: 2.4002, tra_acc: 1.0000, tes_acc: 0.5206, tes_loss: 4.4644, best_acc: 0.9363, best_epoch: 108
Epoch 120 tra_loss: 2.3486, tra_acc: 1.0000, tes_acc: 0.5805, tes_loss: 4.4823, best_acc: 0.9363, best_epoch: 108
Epoch 121 tra_loss: 2.3367, tra_acc: 1.0000, tes_acc: 0.6517, tes_loss: 4.3934, best_acc: 0.9363, best_epoch: 108
Epoch 122 tra_loss: 2.2908, tra_acc: 1.0000, tes_acc: 1.0000, tes_loss: 3.8999, best_acc: 1.0000, best_epoch: 123

---------------------------------------------------------------------start subect:2---------------------------------------------------------------------
 Epoch 0 tra_loss: 13.8702, tra_acc: 0.8559, tes_acc: 0.2884, tes_loss: 15.7492, best_acc: 0.2884, best_epoch: 1
Epoch 1 tra_loss: 12.3061, tra_acc: 1.0000, tes_acc: 0.2884, tes_loss: 15.1176, best_acc: 0.2884, best_epoch: 1
Epoch 2 tra_loss: 11.7768, tra_acc: 1.0000, tes_acc: 0.3933, tes_loss: 13.9966, best_acc: 0.3933, best_epoch: 3
Epoch 3 tra_loss: 11.3293, tra_acc: 1.0000, tes_acc: 0.5843, tes_loss: 13.0262, best_acc: 0.5843, best_epoch: 4
Epoch 4 tra_loss: 10.9444, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 12.2305, best_acc: 0.8464, best_epoch: 5
Epoch 5 tra_loss: 10.5837, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 11.7178, best_acc: 0.8464, best_epoch: 5
Epoch 6 tra_loss: 10.2223, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 11.2441, best_acc: 0.8464, best_epoch: 5
Epoch 7 tra_loss: 9.8770, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 10.8114, best_acc: 0.8464, best_epoch: 5
Epoch 8 tra_loss: 9.5512, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 10.5678, best_acc: 0.8464, best_epoch: 5
Epoch 9 tra_loss: 9.2409, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 10.1097, best_acc: 0.8464, best_epoch: 5
Epoch 10 tra_loss: 8.9102, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 9.8121, best_acc: 0.8464, best_epoch: 5
Epoch 11 tra_loss: 8.6018, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 9.4957, best_acc: 0.8464, best_epoch: 5
Epoch 12 tra_loss: 8.3086, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 9.1305, best_acc: 0.8464, best_epoch: 5
Epoch 13 tra_loss: 8.0088, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 8.9534, best_acc: 0.8464, best_epoch: 5
Epoch 14 tra_loss: 7.7430, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 8.6697, best_acc: 0.8464, best_epoch: 5
Epoch 15 tra_loss: 7.5099, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 8.5478, best_acc: 0.8464, best_epoch: 5
Epoch 16 tra_loss: 7.2820, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 8.2510, best_acc: 0.8464, best_epoch: 5
Epoch 17 tra_loss: 7.0562, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 8.0111, best_acc: 0.8464, best_epoch: 5
Epoch 18 tra_loss: 6.8438, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.8022, best_acc: 0.8464, best_epoch: 5
Epoch 19 tra_loss: 6.6482, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.6382, best_acc: 0.8464, best_epoch: 5
Epoch 20 tra_loss: 6.4941, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.5749, best_acc: 0.8464, best_epoch: 5
Epoch 21 tra_loss: 6.4178, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.3966, best_acc: 0.8464, best_epoch: 5
Epoch 22 tra_loss: 6.3251, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.3671, best_acc: 0.8464, best_epoch: 5
Epoch 23 tra_loss: 6.2507, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.3434, best_acc: 0.8464, best_epoch: 5
Epoch 24 tra_loss: 6.1780, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.2178, best_acc: 0.8464, best_epoch: 5
Epoch 25 tra_loss: 6.1048, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.1261, best_acc: 0.8464, best_epoch: 5
Epoch 26 tra_loss: 6.0435, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.1828, best_acc: 0.8464, best_epoch: 5
Epoch 27 tra_loss: 5.9687, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.1280, best_acc: 0.8464, best_epoch: 5
Epoch 28 tra_loss: 5.8998, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 7.3383, best_acc: 0.8464, best_epoch: 5
Epoch 29 tra_loss: 5.8282, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.9947, best_acc: 0.8464, best_epoch: 5
Epoch 30 tra_loss: 5.7531, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.8357, best_acc: 0.8464, best_epoch: 5
Epoch 31 tra_loss: 5.6834, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.8574, best_acc: 0.8464, best_epoch: 5
Epoch 32 tra_loss: 5.6580, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 6.9291, best_acc: 0.8464, best_epoch: 5
Epoch 33 tra_loss: 5.6037, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.6155, best_acc: 0.8464, best_epoch: 5
Epoch 34 tra_loss: 5.5171, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 6.6391, best_acc: 0.8464, best_epoch: 5
Epoch 35 tra_loss: 5.4533, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.4711, best_acc: 0.8464, best_epoch: 5
Epoch 36 tra_loss: 5.4296, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 6.5606, best_acc: 0.8464, best_epoch: 5
Epoch 37 tra_loss: 5.3498, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 6.8305, best_acc: 0.8464, best_epoch: 5
Epoch 38 tra_loss: 5.2735, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.8208, best_acc: 0.8464, best_epoch: 5
Epoch 39 tra_loss: 5.2134, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 6.6804, best_acc: 0.8464, best_epoch: 5
Epoch 40 tra_loss: 5.1397, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.2703, best_acc: 0.8464, best_epoch: 5
Epoch 41 tra_loss: 5.0740, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.2659, best_acc: 0.8464, best_epoch: 5
Epoch 42 tra_loss: 5.0061, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.2509, best_acc: 0.8464, best_epoch: 5
Epoch 43 tra_loss: 4.9427, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 6.2578, best_acc: 0.8464, best_epoch: 5
Epoch 44 tra_loss: 4.8833, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 6.1629, best_acc: 0.8464, best_epoch: 5
Epoch 45 tra_loss: 4.8165, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 6.1842, best_acc: 0.8464, best_epoch: 5
Epoch 46 tra_loss: 4.7516, tra_acc: 1.0000, tes_acc: 0.7004, tes_loss: 5.8943, best_acc: 0.8464, best_epoch: 5
Epoch 47 tra_loss: 4.6961, tra_acc: 1.0000, tes_acc: 0.8015, tes_loss: 5.9754, best_acc: 0.8464, best_epoch: 5
Epoch 48 tra_loss: 4.6356, tra_acc: 1.0000, tes_acc: 0.8390, tes_loss: 5.9647, best_acc: 0.8464, best_epoch: 5
Epoch 49 tra_loss: 4.5737, tra_acc: 1.0000, tes_acc: 0.8127, tes_loss: 5.7968, best_acc: 0.8464, best_epoch: 5
Epoch 50 tra_loss: 4.5161, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 6.0181, best_acc: 0.8464, best_epoch: 5
Epoch 51 tra_loss: 4.4656, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 5.6839, best_acc: 0.8464, best_epoch: 5
Epoch 52 tra_loss: 4.4165, tra_acc: 1.0000, tes_acc: 0.7940, tes_loss: 6.2729, best_acc: 0.8464, best_epoch: 5
Epoch 53 tra_loss: 4.3729, tra_acc: 1.0000, tes_acc: 0.4569, tes_loss: 7.4462, best_acc: 0.8464, best_epoch: 5
Epoch 54 tra_loss: 4.3405, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 5.5369, best_acc: 0.8464, best_epoch: 5
Epoch 55 tra_loss: 4.3313, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 5.8499, best_acc: 0.8464, best_epoch: 5
Epoch 56 tra_loss: 4.3005, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 5.4226, best_acc: 0.8464, best_epoch: 5
Epoch 57 tra_loss: 4.2415, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 5.1815, best_acc: 0.8464, best_epoch: 5
Epoch 58 tra_loss: 4.1917, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 5.1276, best_acc: 0.8464, best_epoch: 5
Epoch 59 tra_loss: 4.1344, tra_acc: 1.0000, tes_acc: 0.8464, tes_loss: 5.6108, best_acc: 0.8464, best_epoch: 5
Epoch 60 tra_loss: 4.0836, tra_acc: 1.0000, tes_acc: 0.7828, tes_loss: 5.5530, best_acc: 0.8464, best_epoch: 5
